CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.879673+0.510243*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.55012+-1.13746*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-1.08666+3.46345*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.9554+-2.91003*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.229567+1.67002*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.979309+0.0722497*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.09049+-1.2865*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-4.53529+6.42732*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "5.60845+-5.09966*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.34112+-0.363445*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.43996+-4.80904*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.702009+1.70418*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.89959+-1.00822*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.6554+2.65502*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.72349+-2.82385*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "8.96702+-8.10409*x"
3, iterativefit, up_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.827681490829"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, -15, 0, "1.64246297049"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.987179335592"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.907798+0.585405*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.66941+-1.28634*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.544548+2.57679*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.47225+-2.18006*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.114748+1.21007*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.03815+-0.0103973*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.1456+-1.36457*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-3.94228+5.72301*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "5.1146+-4.5689*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.57188+-0.636909*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.32487+-4.7074*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.712656+1.69507*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.0433009+0.906914*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.170898+0.775431*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.7421+-2.86215*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "11.575+-10.7498*x"
3, iterativefit, down_jesPileUpPtEC1, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.778362010352"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, -15, 0, "1.46759409948"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.910369936414"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.815543+0.69931*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.55394+-1.11538*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.73926+2.88602*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.49473+-2.2133*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.0296758+1.3315*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.942925+0.124453*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.20823+-1.42275*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-4.59225+6.49445*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "5.40323+-4.86405*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.53042+-0.565706*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.52305+-4.8961*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.739539+1.74503*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.40479+-0.490633*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.57221+2.57702*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.74678+-2.84084*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "10.5591+-9.70088*x"
3, iterativefit, up_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.816058822706"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, -15, 0, "1.63062723947"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "1.00745026786"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.942197+0.481216*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.70617+-1.39634*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.820921+3.01318*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.68891+-2.52109*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.265106+1.72685*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.23872+-0.260761*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.03598+-1.23565*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-4.50283+6.37692*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "5.84849+-5.38594*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.48151+-0.539126*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "4.99574+-4.35066*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.232577+1.19369*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.41453+-0.523567*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.04311+2.0089*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.34058+-2.45627*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "10.676+-9.84307*x"
3, iterativefit, down_jesPileUpPtRef, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.790148814237"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, -15, 0, "1.60621183255"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.969985030881"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.89179+0.576657*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.67274+-1.3426*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.841894+3.04517*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.58144+-2.35271*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.0309235+1.40393*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.05208+-0.0274856*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.08271+-1.28773*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-4.27436+6.11325*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "5.57594+-5.08027*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.54228+-0.603403*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.1303+-4.49496*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.598817+1.58045*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.67897+-0.794351*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.38435+2.36225*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.59626+-2.71095*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "10.817+-9.98227*x"
3, iterativefit, up_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.791355041301"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, -15, 0, "1.54766667736"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.951192897834"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.869789+0.600325*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.60747+-1.21261*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.837045+3.05282*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.58239+-2.3389*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.0581325+1.45822*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.06655+-0.0282786*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.09529+-1.28622*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-4.29352+6.15172*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "5.93039+-5.46636*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.13027+-0.138814*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.34737+-4.71268*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.439017+1.42347*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.54002+-0.639857*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.60238+2.59823*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.18832+-2.28152*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "11.3909+-10.5415*x"
3, iterativefit, down_jesRelativeFSR, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.803533277544"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, -15, 0, "1.62340110726"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.979224947924"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.902893+0.562919*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.71274+-1.42736*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.898984+3.12982*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.5466+-2.30313*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.0815755+1.47624*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.1898+-0.204138*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.01435+-1.2124*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-4.49118+6.36141*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "5.96167+-5.51682*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.23596+-0.271856*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.25152+-4.62714*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.615874+1.59492*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.73076+-0.85166*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.52235+2.50052*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.68104+-2.7996*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "10.7299+-9.89781*x"
3, iterativefit, up_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.789045711802"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, -15, 0, "1.52900851432"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.946698102034"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.867414+0.584691*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.59069+-1.19284*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.980218+3.29313*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.69436+-2.50091*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.0858193+1.49705*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.0626+-0.0208161*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.24103+-1.46179*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-4.69006+6.60747*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "5.8838+-5.40828*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.3439+-0.36955*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.29501+-4.65492*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.477088+1.46608*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.11401+-0.192787*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.35329+2.34964*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.40084+-2.49286*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "10.999+-10.1442*x"
3, iterativefit, down_jesSinglePionECAL, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.810672874732"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, -15, 0, "1.6072265568"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.972845386561"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.894878+0.57498*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.69286+-1.38614*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.870193+3.08612*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.59001+-2.36989*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.0662117+1.44981*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.151+-0.158977*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.00365+-1.20159*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-4.47825+6.34471*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "5.86964+-5.41425*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.2742+-0.313875*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.27565+-4.65385*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.602194+1.57929*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.69272+-0.813364*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.52352+2.50081*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.55452+-2.67163*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "10.7442+-9.91167*x"
3, iterativefit, up_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.789456363941"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, -15, 0, "1.53121325523"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.950716590812"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.870168+0.594013*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.61115+-1.22703*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.872274+3.10629*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.62531+-2.40867*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.125063+1.54643*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.04283+0.00281694*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.22883+-1.44741*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-4.55847+6.45445*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "5.81205+-5.33023*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.32981+-0.355501*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.29352+-4.65453*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.442129+1.42781*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.21301+-0.297823*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.42439+2.41989*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.46046+-2.55577*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "10.6095+-9.75489*x"
3, iterativefit, down_jesSinglePionHCAL, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.812224661862"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, -15, 0, "1.57941670997"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.964083665661"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.888614+0.556562*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.61441+-1.22716*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.769382+2.93231*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.55097+-2.30319*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.0230213+1.33206*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.948571+0.108758*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.20572+-1.42848*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-4.35733+6.21231*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "5.70517+-5.22235*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.43844+-0.486804*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.25611+-4.62744*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.522893+1.50087*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.29362+-0.393008*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.53379+2.5205*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.69831+-2.80886*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "10.584+-9.74273*x"
3, iterativefit, up_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.798878775668"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 20, 30, -15, 0, "1.54309917222"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.969484921304"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.891781+0.573036*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.66642+-1.33072*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.96342+3.25808*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.69667+-2.51312*x"
3, iterativefit, down_jesTimePtEta, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.0301636+1.40813*x"
